"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"2666",2024-11-02,1,"wk inc covid hosp",2024-11-09,"17","quantile",0.95,134.147896478965
"2667",2024-11-02,1,"wk inc covid hosp",2024-11-09,"17","quantile",0.975,148.621522215222
"2668",2024-11-02,1,"wk inc covid hosp",2024-11-09,"17","quantile",0.99,166.71224502245
"2669",2024-11-02,1,"wk inc covid hosp",2024-11-09,"18","quantile",0.01,0
"2670",2024-11-02,1,"wk inc covid hosp",2024-11-09,"18","quantile",0.025,0
"2671",2024-11-02,1,"wk inc covid hosp",2024-11-09,"18","quantile",0.05,0
"2672",2024-11-02,1,"wk inc covid hosp",2024-11-09,"18","quantile",0.1,0
"2673",2024-11-02,1,"wk inc covid hosp",2024-11-09,"18","quantile",0.15,0
"2674",2024-11-02,1,"wk inc covid hosp",2024-11-09,"18","quantile",0.2,0
"2675",2024-11-02,1,"wk inc covid hosp",2024-11-09,"18","quantile",0.25,0
"2676",2024-11-02,1,"wk inc covid hosp",2024-11-09,"18","quantile",0.3,0.575590755907563
"2677",2024-11-02,1,"wk inc covid hosp",2024-11-09,"18","quantile",0.35,10.4350743507435
"2678",2024-11-02,1,"wk inc covid hosp",2024-11-09,"18","quantile",0.4,21.3730357303573
"2679",2024-11-02,1,"wk inc covid hosp",2024-11-09,"18","quantile",0.45,29.4803718037181
"2680",2024-11-02,1,"wk inc covid hosp",2024-11-09,"18","quantile",0.5,39
"2681",2024-11-02,1,"wk inc covid hosp",2024-11-09,"18","quantile",0.55,47.9151481514815
"2682",2024-11-02,1,"wk inc covid hosp",2024-11-09,"18","quantile",0.6,56.4358143581436
"2683",2024-11-02,1,"wk inc covid hosp",2024-11-09,"18","quantile",0.65,64.579307793078
"2684",2024-11-02,1,"wk inc covid hosp",2024-11-09,"18","quantile",0.7,72.5448174481745
"2685",2024-11-02,1,"wk inc covid hosp",2024-11-09,"18","quantile",0.75,83.529995299953
"2686",2024-11-02,1,"wk inc covid hosp",2024-11-09,"18","quantile",0.8,95.6366663666637
"2687",2024-11-02,1,"wk inc covid hosp",2024-11-09,"18","quantile",0.85,110.987682376824
"2688",2024-11-02,1,"wk inc covid hosp",2024-11-09,"18","quantile",0.9,128.29703297033
"2689",2024-11-02,1,"wk inc covid hosp",2024-11-09,"18","quantile",0.95,152.971192211922
"2690",2024-11-02,1,"wk inc covid hosp",2024-11-09,"18","quantile",0.975,168.14853598536
"2691",2024-11-02,1,"wk inc covid hosp",2024-11-09,"18","quantile",0.99,179.692548925489
"2692",2024-11-02,1,"wk inc covid hosp",2024-11-09,"19","quantile",0.01,0
"2693",2024-11-02,1,"wk inc covid hosp",2024-11-09,"19","quantile",0.025,0
"2694",2024-11-02,1,"wk inc covid hosp",2024-11-09,"19","quantile",0.05,0
"2695",2024-11-02,1,"wk inc covid hosp",2024-11-09,"19","quantile",0.1,0
"2696",2024-11-02,1,"wk inc covid hosp",2024-11-09,"19","quantile",0.15,1.97962329623297
"2697",2024-11-02,1,"wk inc covid hosp",2024-11-09,"19","quantile",0.2,12.6958449584496
"2698",2024-11-02,1,"wk inc covid hosp",2024-11-09,"19","quantile",0.25,22.7044645446455
"2699",2024-11-02,1,"wk inc covid hosp",2024-11-09,"19","quantile",0.3,32.6622216222162
"2700",2024-11-02,1,"wk inc covid hosp",2024-11-09,"19","quantile",0.35,39.9173956739567
"2701",2024-11-02,1,"wk inc covid hosp",2024-11-09,"19","quantile",0.4,48.2177121771218
"2702",2024-11-02,1,"wk inc covid hosp",2024-11-09,"19","quantile",0.45,57.0186926869269
"2703",2024-11-02,1,"wk inc covid hosp",2024-11-09,"19","quantile",0.5,64
"2704",2024-11-02,1,"wk inc covid hosp",2024-11-09,"19","quantile",0.55,71.6643066430664
"2705",2024-11-02,1,"wk inc covid hosp",2024-11-09,"19","quantile",0.6,80.2784667846679
"2706",2024-11-02,1,"wk inc covid hosp",2024-11-09,"19","quantile",0.65,88.7213167131671
"2707",2024-11-02,1,"wk inc covid hosp",2024-11-09,"19","quantile",0.7,96.1684126841268
"2708",2024-11-02,1,"wk inc covid hosp",2024-11-09,"19","quantile",0.75,106.60221102211
"2709",2024-11-02,1,"wk inc covid hosp",2024-11-09,"19","quantile",0.8,117.4027100271
"2710",2024-11-02,1,"wk inc covid hosp",2024-11-09,"19","quantile",0.85,128.395660456605
"2711",2024-11-02,1,"wk inc covid hosp",2024-11-09,"19","quantile",0.9,144.643789437894
"2712",2024-11-02,1,"wk inc covid hosp",2024-11-09,"19","quantile",0.95,168.209436094361
"2713",2024-11-02,1,"wk inc covid hosp",2024-11-09,"19","quantile",0.975,184.45320603206
"2714",2024-11-02,1,"wk inc covid hosp",2024-11-09,"19","quantile",0.99,203.815063450634
"2715",2024-11-02,1,"wk inc covid hosp",2024-11-09,"20","quantile",0.01,0
"2716",2024-11-02,1,"wk inc covid hosp",2024-11-09,"20","quantile",0.025,0
"2717",2024-11-02,1,"wk inc covid hosp",2024-11-09,"20","quantile",0.05,0
"2718",2024-11-02,1,"wk inc covid hosp",2024-11-09,"20","quantile",0.1,0
"2719",2024-11-02,1,"wk inc covid hosp",2024-11-09,"20","quantile",0.15,0
"2720",2024-11-02,1,"wk inc covid hosp",2024-11-09,"20","quantile",0.2,0
"2721",2024-11-02,1,"wk inc covid hosp",2024-11-09,"20","quantile",0.25,0
"2722",2024-11-02,1,"wk inc covid hosp",2024-11-09,"20","quantile",0.3,0
"2723",2024-11-02,1,"wk inc covid hosp",2024-11-09,"20","quantile",0.35,3.88610386103861
"2724",2024-11-02,1,"wk inc covid hosp",2024-11-09,"20","quantile",0.4,10.3780857808578
"2725",2024-11-02,1,"wk inc covid hosp",2024-11-09,"20","quantile",0.45,18.2347813478135
"2726",2024-11-02,1,"wk inc covid hosp",2024-11-09,"20","quantile",0.5,24
"2727",2024-11-02,1,"wk inc covid hosp",2024-11-09,"20","quantile",0.55,32.3205542055421
"2728",2024-11-02,1,"wk inc covid hosp",2024-11-09,"20","quantile",0.6,40.1634176341764
"2729",2024-11-02,1,"wk inc covid hosp",2024-11-09,"20","quantile",0.65,49.6326918269183
"2730",2024-11-02,1,"wk inc covid hosp",2024-11-09,"20","quantile",0.7,57.9448294482945
"2731",2024-11-02,1,"wk inc covid hosp",2024-11-09,"20","quantile",0.75,66.1687466874669
"2732",2024-11-02,1,"wk inc covid hosp",2024-11-09,"20","quantile",0.8,75.830038300383
"2733",2024-11-02,1,"wk inc covid hosp",2024-11-09,"20","quantile",0.85,85.6854588545885
"2734",2024-11-02,1,"wk inc covid hosp",2024-11-09,"20","quantile",0.9,100.250705507055
"2735",2024-11-02,1,"wk inc covid hosp",2024-11-09,"20","quantile",0.95,120.947877478775
"2736",2024-11-02,1,"wk inc covid hosp",2024-11-09,"20","quantile",0.975,141.257607326073
"2737",2024-11-02,1,"wk inc covid hosp",2024-11-09,"20","quantile",0.99,158.232038120381
"2738",2024-11-02,1,"wk inc covid hosp",2024-11-09,"21","quantile",0.01,0
"2739",2024-11-02,1,"wk inc covid hosp",2024-11-09,"21","quantile",0.025,0
"2740",2024-11-02,1,"wk inc covid hosp",2024-11-09,"21","quantile",0.05,7.29856798567986
"2741",2024-11-02,1,"wk inc covid hosp",2024-11-09,"21","quantile",0.1,25.3343913439134
"2742",2024-11-02,1,"wk inc covid hosp",2024-11-09,"21","quantile",0.15,38.7444554445544
"2743",2024-11-02,1,"wk inc covid hosp",2024-11-09,"21","quantile",0.2,50.5513275132752
"2744",2024-11-02,1,"wk inc covid hosp",2024-11-09,"21","quantile",0.25,59.9372818728187
"2745",2024-11-02,1,"wk inc covid hosp",2024-11-09,"21","quantile",0.3,69
"2746",2024-11-02,1,"wk inc covid hosp",2024-11-09,"21","quantile",0.35,76.9686526865269
"2747",2024-11-02,1,"wk inc covid hosp",2024-11-09,"21","quantile",0.4,84
"2748",2024-11-02,1,"wk inc covid hosp",2024-11-09,"21","quantile",0.45,91.0279332793328
"2749",2024-11-02,1,"wk inc covid hosp",2024-11-09,"21","quantile",0.5,97
"2750",2024-11-02,1,"wk inc covid hosp",2024-11-09,"21","quantile",0.55,103.132508825088
"2751",2024-11-02,1,"wk inc covid hosp",2024-11-09,"21","quantile",0.6,110.219092190922
"2752",2024-11-02,1,"wk inc covid hosp",2024-11-09,"21","quantile",0.65,117.414276642766
"2753",2024-11-02,1,"wk inc covid hosp",2024-11-09,"21","quantile",0.7,125.293225932259
"2754",2024-11-02,1,"wk inc covid hosp",2024-11-09,"21","quantile",0.75,134.19945699457
"2755",2024-11-02,1,"wk inc covid hosp",2024-11-09,"21","quantile",0.8,143.421826218262
"2756",2024-11-02,1,"wk inc covid hosp",2024-11-09,"21","quantile",0.85,155.09711197112
"2757",2024-11-02,1,"wk inc covid hosp",2024-11-09,"21","quantile",0.9,168
"2758",2024-11-02,1,"wk inc covid hosp",2024-11-09,"21","quantile",0.95,186.316854668547
"2759",2024-11-02,1,"wk inc covid hosp",2024-11-09,"21","quantile",0.975,202.000905259053
"2760",2024-11-02,1,"wk inc covid hosp",2024-11-09,"21","quantile",0.99,223.754843648436
"2761",2024-11-02,1,"wk inc covid hosp",2024-11-09,"22","quantile",0.01,0
"2762",2024-11-02,1,"wk inc covid hosp",2024-11-09,"22","quantile",0.025,0
"2763",2024-11-02,1,"wk inc covid hosp",2024-11-09,"22","quantile",0.05,0
"2764",2024-11-02,1,"wk inc covid hosp",2024-11-09,"22","quantile",0.1,0
"2765",2024-11-02,1,"wk inc covid hosp",2024-11-09,"22","quantile",0.15,0
"2766",2024-11-02,1,"wk inc covid hosp",2024-11-09,"22","quantile",0.2,0
"2767",2024-11-02,1,"wk inc covid hosp",2024-11-09,"22","quantile",0.25,0
"2768",2024-11-02,1,"wk inc covid hosp",2024-11-09,"22","quantile",0.3,5.56527865278653
"2769",2024-11-02,1,"wk inc covid hosp",2024-11-09,"22","quantile",0.35,13.0847608476085
"2770",2024-11-02,1,"wk inc covid hosp",2024-11-09,"22","quantile",0.4,19.1620736207362
"2771",2024-11-02,1,"wk inc covid hosp",2024-11-09,"22","quantile",0.45,26.5516855168552
"2772",2024-11-02,1,"wk inc covid hosp",2024-11-09,"22","quantile",0.5,31
"2773",2024-11-02,1,"wk inc covid hosp",2024-11-09,"22","quantile",0.55,38.1006965069651
"2774",2024-11-02,1,"wk inc covid hosp",2024-11-09,"22","quantile",0.6,44.7760957609576
"2775",2024-11-02,1,"wk inc covid hosp",2024-11-09,"22","quantile",0.65,51.6912674126741
"2776",2024-11-02,1,"wk inc covid hosp",2024-11-09,"22","quantile",0.7,59.4343573435734
"2777",2024-11-02,1,"wk inc covid hosp",2024-11-09,"22","quantile",0.75,68.0847608476085
"2778",2024-11-02,1,"wk inc covid hosp",2024-11-09,"22","quantile",0.8,76.6190281902819
"2779",2024-11-02,1,"wk inc covid hosp",2024-11-09,"22","quantile",0.85,86.5235892358924
"2780",2024-11-02,1,"wk inc covid hosp",2024-11-09,"22","quantile",0.9,99.0011630116301
"2781",2024-11-02,1,"wk inc covid hosp",2024-11-09,"22","quantile",0.95,116.571281712817
"2782",2024-11-02,1,"wk inc covid hosp",2024-11-09,"22","quantile",0.975,134.890162401624
"2783",2024-11-02,1,"wk inc covid hosp",2024-11-09,"22","quantile",0.99,153.188641886419
"2784",2024-11-02,1,"wk inc covid hosp",2024-11-09,"23","quantile",0.01,0
"2785",2024-11-02,1,"wk inc covid hosp",2024-11-09,"23","quantile",0.025,0
"2786",2024-11-02,1,"wk inc covid hosp",2024-11-09,"23","quantile",0.05,0
"2787",2024-11-02,1,"wk inc covid hosp",2024-11-09,"23","quantile",0.1,16.510103101031
"2788",2024-11-02,1,"wk inc covid hosp",2024-11-09,"23","quantile",0.15,29.070127701277
"2789",2024-11-02,1,"wk inc covid hosp",2024-11-09,"23","quantile",0.2,39.4740267402674
"2790",2024-11-02,1,"wk inc covid hosp",2024-11-09,"23","quantile",0.25,48.2429324293243
"2791",2024-11-02,1,"wk inc covid hosp",2024-11-09,"23","quantile",0.3,56.5378073780738
"2792",2024-11-02,1,"wk inc covid hosp",2024-11-09,"23","quantile",0.35,63.1648036480365
"2793",2024-11-02,1,"wk inc covid hosp",2024-11-09,"23","quantile",0.4,69.8506165061651
"2794",2024-11-02,1,"wk inc covid hosp",2024-11-09,"23","quantile",0.45,76.2956194561946
"2795",2024-11-02,1,"wk inc covid hosp",2024-11-09,"23","quantile",0.5,82
"2796",2024-11-02,1,"wk inc covid hosp",2024-11-09,"23","quantile",0.55,87.8515030150301
"2797",2024-11-02,1,"wk inc covid hosp",2024-11-09,"23","quantile",0.6,94.2786247862479
"2798",2024-11-02,1,"wk inc covid hosp",2024-11-09,"23","quantile",0.65,101
"2799",2024-11-02,1,"wk inc covid hosp",2024-11-09,"23","quantile",0.7,107.537887378874
"2800",2024-11-02,1,"wk inc covid hosp",2024-11-09,"23","quantile",0.75,115.934429344293
"2801",2024-11-02,1,"wk inc covid hosp",2024-11-09,"23","quantile",0.8,124.620728207282
"2802",2024-11-02,1,"wk inc covid hosp",2024-11-09,"23","quantile",0.85,134.820946209462
"2803",2024-11-02,1,"wk inc covid hosp",2024-11-09,"23","quantile",0.9,147.317378173782
"2804",2024-11-02,1,"wk inc covid hosp",2024-11-09,"23","quantile",0.95,165.735357353573
"2805",2024-11-02,1,"wk inc covid hosp",2024-11-09,"23","quantile",0.975,181.460358103581
"2806",2024-11-02,1,"wk inc covid hosp",2024-11-09,"23","quantile",0.99,200.464196241962
"2807",2024-11-02,1,"wk inc covid hosp",2024-11-09,"24","quantile",0.01,0
"2808",2024-11-02,1,"wk inc covid hosp",2024-11-09,"24","quantile",0.025,0
"2809",2024-11-02,1,"wk inc covid hosp",2024-11-09,"24","quantile",0.05,0
"2810",2024-11-02,1,"wk inc covid hosp",2024-11-09,"24","quantile",0.1,0
"2811",2024-11-02,1,"wk inc covid hosp",2024-11-09,"24","quantile",0.15,0
"2812",2024-11-02,1,"wk inc covid hosp",2024-11-09,"24","quantile",0.2,0
"2813",2024-11-02,1,"wk inc covid hosp",2024-11-09,"24","quantile",0.25,2.53840788407885
"2814",2024-11-02,1,"wk inc covid hosp",2024-11-09,"24","quantile",0.3,10.8048760487605
"2815",2024-11-02,1,"wk inc covid hosp",2024-11-09,"24","quantile",0.35,20.4313343133431
"2816",2024-11-02,1,"wk inc covid hosp",2024-11-09,"24","quantile",0.4,27.6231702317023
"2817",2024-11-02,1,"wk inc covid hosp",2024-11-09,"24","quantile",0.45,36.9222067220672
"2818",2024-11-02,1,"wk inc covid hosp",2024-11-09,"24","quantile",0.5,44
"2819",2024-11-02,1,"wk inc covid hosp",2024-11-09,"24","quantile",0.55,52.4908474084741
"2820",2024-11-02,1,"wk inc covid hosp",2024-11-09,"24","quantile",0.6,59.4313343133431
"2821",2024-11-02,1,"wk inc covid hosp",2024-11-09,"24","quantile",0.65,68.759901599016
"2822",2024-11-02,1,"wk inc covid hosp",2024-11-09,"24","quantile",0.7,77.310255102551
"2823",2024-11-02,1,"wk inc covid hosp",2024-11-09,"24","quantile",0.75,86.8467634676347
"2824",2024-11-02,1,"wk inc covid hosp",2024-11-09,"24","quantile",0.8,97.4066960669607
"2825",2024-11-02,1,"wk inc covid hosp",2024-11-09,"24","quantile",0.85,109.588408884089
"2826",2024-11-02,1,"wk inc covid hosp",2024-11-09,"24","quantile",0.9,124.209202092021
"2827",2024-11-02,1,"wk inc covid hosp",2024-11-09,"24","quantile",0.95,147.173242232422
"2828",2024-11-02,1,"wk inc covid hosp",2024-11-09,"24","quantile",0.975,163.390299402994
"2829",2024-11-02,1,"wk inc covid hosp",2024-11-09,"24","quantile",0.99,181.560425904259
"2830",2024-11-02,1,"wk inc covid hosp",2024-11-09,"25","quantile",0.01,0
"2831",2024-11-02,1,"wk inc covid hosp",2024-11-09,"25","quantile",0.025,0
"2832",2024-11-02,1,"wk inc covid hosp",2024-11-09,"25","quantile",0.05,0
"2833",2024-11-02,1,"wk inc covid hosp",2024-11-09,"25","quantile",0.1,0
"2834",2024-11-02,1,"wk inc covid hosp",2024-11-09,"25","quantile",0.15,0
"2835",2024-11-02,1,"wk inc covid hosp",2024-11-09,"25","quantile",0.2,0
"2836",2024-11-02,1,"wk inc covid hosp",2024-11-09,"25","quantile",0.25,0
"2837",2024-11-02,1,"wk inc covid hosp",2024-11-09,"25","quantile",0.3,0
"2838",2024-11-02,1,"wk inc covid hosp",2024-11-09,"25","quantile",0.35,6.15570655706557
"2839",2024-11-02,1,"wk inc covid hosp",2024-11-09,"25","quantile",0.4,13.1738127381274
"2840",2024-11-02,1,"wk inc covid hosp",2024-11-09,"25","quantile",0.45,19.2025775257753
"2841",2024-11-02,1,"wk inc covid hosp",2024-11-09,"25","quantile",0.5,25
"2842",2024-11-02,1,"wk inc covid hosp",2024-11-09,"25","quantile",0.55,31.0336168361684
"2843",2024-11-02,1,"wk inc covid hosp",2024-11-09,"25","quantile",0.6,36.6378833788338
"2844",2024-11-02,1,"wk inc covid hosp",2024-11-09,"25","quantile",0.65,44.2871568715687
"2845",2024-11-02,1,"wk inc covid hosp",2024-11-09,"25","quantile",0.7,51.7608426084261
"2846",2024-11-02,1,"wk inc covid hosp",2024-11-09,"25","quantile",0.75,61.2612401124011
"2847",2024-11-02,1,"wk inc covid hosp",2024-11-09,"25","quantile",0.8,69.2486314863149
"2848",2024-11-02,1,"wk inc covid hosp",2024-11-09,"25","quantile",0.85,80.2319963199632
"2849",2024-11-02,1,"wk inc covid hosp",2024-11-09,"25","quantile",0.9,92.0245602456024
"2850",2024-11-02,1,"wk inc covid hosp",2024-11-09,"25","quantile",0.95,112.412740127401
"2851",2024-11-02,1,"wk inc covid hosp",2024-11-09,"25","quantile",0.975,128.292492924929
"2852",2024-11-02,1,"wk inc covid hosp",2024-11-09,"25","quantile",0.99,143.599785097851
"2853",2024-11-02,1,"wk inc covid hosp",2024-11-09,"26","quantile",0.01,0
"2854",2024-11-02,1,"wk inc covid hosp",2024-11-09,"26","quantile",0.025,0
"2855",2024-11-02,1,"wk inc covid hosp",2024-11-09,"26","quantile",0.05,0
"2856",2024-11-02,1,"wk inc covid hosp",2024-11-09,"26","quantile",0.1,0
"2857",2024-11-02,1,"wk inc covid hosp",2024-11-09,"26","quantile",0.15,0
"2858",2024-11-02,1,"wk inc covid hosp",2024-11-09,"26","quantile",0.2,0
"2859",2024-11-02,1,"wk inc covid hosp",2024-11-09,"26","quantile",0.25,0
"2860",2024-11-02,1,"wk inc covid hosp",2024-11-09,"26","quantile",0.3,0
"2861",2024-11-02,1,"wk inc covid hosp",2024-11-09,"26","quantile",0.35,5.81941369413694
"2862",2024-11-02,1,"wk inc covid hosp",2024-11-09,"26","quantile",0.4,12.740007400074
"2863",2024-11-02,1,"wk inc covid hosp",2024-11-09,"26","quantile",0.45,20.5219132191322
"2864",2024-11-02,1,"wk inc covid hosp",2024-11-09,"26","quantile",0.5,27
"2865",2024-11-02,1,"wk inc covid hosp",2024-11-09,"26","quantile",0.55,34.2669866698667
"2866",2024-11-02,1,"wk inc covid hosp",2024-11-09,"26","quantile",0.6,41.050434504345
"2867",2024-11-02,1,"wk inc covid hosp",2024-11-09,"26","quantile",0.65,47.8768937689377
"2868",2024-11-02,1,"wk inc covid hosp",2024-11-09,"26","quantile",0.7,55.7678796787967
"2869",2024-11-02,1,"wk inc covid hosp",2024-11-09,"26","quantile",0.75,64.2573875738757
"2870",2024-11-02,1,"wk inc covid hosp",2024-11-09,"26","quantile",0.8,72.669338693387
"2871",2024-11-02,1,"wk inc covid hosp",2024-11-09,"26","quantile",0.85,82.1852133521335
"2872",2024-11-02,1,"wk inc covid hosp",2024-11-09,"26","quantile",0.9,95.4312103121031
"2873",2024-11-02,1,"wk inc covid hosp",2024-11-09,"26","quantile",0.95,114.877271272713
"2874",2024-11-02,1,"wk inc covid hosp",2024-11-09,"26","quantile",0.975,130.909879598796
"2875",2024-11-02,1,"wk inc covid hosp",2024-11-09,"26","quantile",0.99,144.964477144771
"2876",2024-11-02,1,"wk inc covid hosp",2024-11-09,"27","quantile",0.01,0
"2877",2024-11-02,1,"wk inc covid hosp",2024-11-09,"27","quantile",0.025,0
"2878",2024-11-02,1,"wk inc covid hosp",2024-11-09,"27","quantile",0.05,0
"2879",2024-11-02,1,"wk inc covid hosp",2024-11-09,"27","quantile",0.1,7.34942049420494
"2880",2024-11-02,1,"wk inc covid hosp",2024-11-09,"27","quantile",0.15,17.709899598996
"2881",2024-11-02,1,"wk inc covid hosp",2024-11-09,"27","quantile",0.2,26.3308593085931
"2882",2024-11-02,1,"wk inc covid hosp",2024-11-09,"27","quantile",0.25,35
"2883",2024-11-02,1,"wk inc covid hosp",2024-11-09,"27","quantile",0.3,41.3939639396394
"2884",2024-11-02,1,"wk inc covid hosp",2024-11-09,"27","quantile",0.35,48.3530980309803
"2885",2024-11-02,1,"wk inc covid hosp",2024-11-09,"27","quantile",0.4,55.3076570765708
"2886",2024-11-02,1,"wk inc covid hosp",2024-11-09,"27","quantile",0.45,62.9438959389594
"2887",2024-11-02,1,"wk inc covid hosp",2024-11-09,"27","quantile",0.5,67
"2888",2024-11-02,1,"wk inc covid hosp",2024-11-09,"27","quantile",0.55,71.9361428614286
"2889",2024-11-02,1,"wk inc covid hosp",2024-11-09,"27","quantile",0.6,79.0077920779208
"2890",2024-11-02,1,"wk inc covid hosp",2024-11-09,"27","quantile",0.65,85.9127091270913
"2891",2024-11-02,1,"wk inc covid hosp",2024-11-09,"27","quantile",0.7,93.0221462214622
"2892",2024-11-02,1,"wk inc covid hosp",2024-11-09,"27","quantile",0.75,99
"2893",2024-11-02,1,"wk inc covid hosp",2024-11-09,"27","quantile",0.8,107.672846728467
"2894",2024-11-02,1,"wk inc covid hosp",2024-11-09,"27","quantile",0.85,116.25503505035
"2895",2024-11-02,1,"wk inc covid hosp",2024-11-09,"27","quantile",0.9,126.569561695617
"2896",2024-11-02,1,"wk inc covid hosp",2024-11-09,"27","quantile",0.95,144
"2897",2024-11-02,1,"wk inc covid hosp",2024-11-09,"27","quantile",0.975,157.308729087291
"2898",2024-11-02,1,"wk inc covid hosp",2024-11-09,"27","quantile",0.99,172.010857408574
"2899",2024-11-02,1,"wk inc covid hosp",2024-11-09,"28","quantile",0.01,0
"2900",2024-11-02,1,"wk inc covid hosp",2024-11-09,"28","quantile",0.025,0
"2901",2024-11-02,1,"wk inc covid hosp",2024-11-09,"28","quantile",0.05,0
"2902",2024-11-02,1,"wk inc covid hosp",2024-11-09,"28","quantile",0.1,0
"2903",2024-11-02,1,"wk inc covid hosp",2024-11-09,"28","quantile",0.15,0
"2904",2024-11-02,1,"wk inc covid hosp",2024-11-09,"28","quantile",0.2,0
"2905",2024-11-02,1,"wk inc covid hosp",2024-11-09,"28","quantile",0.25,0
"2906",2024-11-02,1,"wk inc covid hosp",2024-11-09,"28","quantile",0.3,0
"2907",2024-11-02,1,"wk inc covid hosp",2024-11-09,"28","quantile",0.35,3.92778077780779
"2908",2024-11-02,1,"wk inc covid hosp",2024-11-09,"28","quantile",0.4,9.95872158721589
"2909",2024-11-02,1,"wk inc covid hosp",2024-11-09,"28","quantile",0.45,16.0739082390824
"2910",2024-11-02,1,"wk inc covid hosp",2024-11-09,"28","quantile",0.5,22
"2911",2024-11-02,1,"wk inc covid hosp",2024-11-09,"28","quantile",0.55,28.2825493254933
"2912",2024-11-02,1,"wk inc covid hosp",2024-11-09,"28","quantile",0.6,35.2589525895259
"2913",2024-11-02,1,"wk inc covid hosp",2024-11-09,"28","quantile",0.65,42.6152496524966
"2914",2024-11-02,1,"wk inc covid hosp",2024-11-09,"28","quantile",0.7,50.379941799418
"2915",2024-11-02,1,"wk inc covid hosp",2024-11-09,"28","quantile",0.75,60.1377913779138
"2916",2024-11-02,1,"wk inc covid hosp",2024-11-09,"28","quantile",0.8,69.1854838548386
"2917",2024-11-02,1,"wk inc covid hosp",2024-11-09,"28","quantile",0.85,79.2956509565096
"2918",2024-11-02,1,"wk inc covid hosp",2024-11-09,"28","quantile",0.9,91.7409674096741
"2919",2024-11-02,1,"wk inc covid hosp",2024-11-09,"28","quantile",0.95,111.079797797978
"2920",2024-11-02,1,"wk inc covid hosp",2024-11-09,"28","quantile",0.975,128.932530075301
"2921",2024-11-02,1,"wk inc covid hosp",2024-11-09,"28","quantile",0.99,149.332609326093
"2922",2024-11-02,1,"wk inc covid hosp",2024-11-09,"29","quantile",0.01,0
"2923",2024-11-02,1,"wk inc covid hosp",2024-11-09,"29","quantile",0.025,0
"2924",2024-11-02,1,"wk inc covid hosp",2024-11-09,"29","quantile",0.05,0
"2925",2024-11-02,1,"wk inc covid hosp",2024-11-09,"29","quantile",0.1,0
"2926",2024-11-02,1,"wk inc covid hosp",2024-11-09,"29","quantile",0.15,10.5028715287153
"2927",2024-11-02,1,"wk inc covid hosp",2024-11-09,"29","quantile",0.2,21.6090300903009
"2928",2024-11-02,1,"wk inc covid hosp",2024-11-09,"29","quantile",0.25,30.7161871618716
"2929",2024-11-02,1,"wk inc covid hosp",2024-11-09,"29","quantile",0.3,40
"2930",2024-11-02,1,"wk inc covid hosp",2024-11-09,"29","quantile",0.35,47.9431429314293
"2931",2024-11-02,1,"wk inc covid hosp",2024-11-09,"29","quantile",0.4,55.0828728287283
"2932",2024-11-02,1,"wk inc covid hosp",2024-11-09,"29","quantile",0.45,62
"2933",2024-11-02,1,"wk inc covid hosp",2024-11-09,"29","quantile",0.5,68
"2934",2024-11-02,1,"wk inc covid hosp",2024-11-09,"29","quantile",0.55,74
"2935",2024-11-02,1,"wk inc covid hosp",2024-11-09,"29","quantile",0.6,80.9677976779768
"2936",2024-11-02,1,"wk inc covid hosp",2024-11-09,"29","quantile",0.65,88
"2937",2024-11-02,1,"wk inc covid hosp",2024-11-09,"29","quantile",0.7,96.050592505925
"2938",2024-11-02,1,"wk inc covid hosp",2024-11-09,"29","quantile",0.75,105.490497404974
"2939",2024-11-02,1,"wk inc covid hosp",2024-11-09,"29","quantile",0.8,114.805820058201
"2940",2024-11-02,1,"wk inc covid hosp",2024-11-09,"29","quantile",0.85,126.134476844768
"2941",2024-11-02,1,"wk inc covid hosp",2024-11-09,"29","quantile",0.9,138.530011300113
"2942",2024-11-02,1,"wk inc covid hosp",2024-11-09,"29","quantile",0.95,156
"2943",2024-11-02,1,"wk inc covid hosp",2024-11-09,"29","quantile",0.975,173.755686556866
"2944",2024-11-02,1,"wk inc covid hosp",2024-11-09,"29","quantile",0.99,196.471198711987
"2945",2024-11-02,1,"wk inc covid hosp",2024-11-09,"30","quantile",0.01,0
"2946",2024-11-02,1,"wk inc covid hosp",2024-11-09,"30","quantile",0.025,0
"2947",2024-11-02,1,"wk inc covid hosp",2024-11-09,"30","quantile",0.05,0
"2948",2024-11-02,1,"wk inc covid hosp",2024-11-09,"30","quantile",0.1,0
"2949",2024-11-02,1,"wk inc covid hosp",2024-11-09,"30","quantile",0.15,0
"2950",2024-11-02,1,"wk inc covid hosp",2024-11-09,"30","quantile",0.2,0
"2951",2024-11-02,1,"wk inc covid hosp",2024-11-09,"30","quantile",0.25,0
"2952",2024-11-02,1,"wk inc covid hosp",2024-11-09,"30","quantile",0.3,0
"2953",2024-11-02,1,"wk inc covid hosp",2024-11-09,"30","quantile",0.35,5.33046880468803
"2954",2024-11-02,1,"wk inc covid hosp",2024-11-09,"30","quantile",0.4,12.619916199162
"2955",2024-11-02,1,"wk inc covid hosp",2024-11-09,"30","quantile",0.45,18.0278502785028
"2956",2024-11-02,1,"wk inc covid hosp",2024-11-09,"30","quantile",0.5,23
"2957",2024-11-02,1,"wk inc covid hosp",2024-11-09,"30","quantile",0.55,27.24949399494
"2958",2024-11-02,1,"wk inc covid hosp",2024-11-09,"30","quantile",0.6,33.2041400414004
